atclNo,cortarNo,atclNm,atclStatCd,rletTpCd,uprRletTpCd,rletTpNm,tradTpCd,tradTpNm,vrfcTpCd,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,atclCfmYmd,repImgUrl,repImgTpCd,repImgThumb,lat,lng,atclFetrDesc,tagList,bildNm,minute,sameAddrCnt,sameAddrDirectCnt,sameAddrHash,sameAddrMaxPrc,sameAddrMinPrc,cpid,cpNm,cpCnt,rltrNm,directTradYn,minMviFee,maxMviFee,etRoomCnt,tradePriceHan,tradeRentPrice,tradeCheckedByOwner,cpLinkVO,dtlAddrYn,dtlAddr,sameAddrMaxPrc2,sameAddrMinPrc2,sellrNm
2426706658,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,OWNER,20/20,85000,0,"8억 5,000",79,59.94,동향,24.05.31.,,,,37.518283,126.847864,확장형.탁트인뷰.판상형선호구조.중문.에어컨1.신정네거리도보가,"['15년이내', '탑층', '방세개', '화장실두개']",107동,0,12,0,24A01A1N835961bc3be20f582b4c3b67a0b8c010b8c607c4e6c761db85b4b516f94f6027,"8억 5,000","8억 5,000",bizmk,매경부동산,1,롯데단지내 공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426656625,1147010300,우당,R0,A01,A01,아파트,A1,매매,NDOC1,3/17,46000,0,"4억 6,000",80,59.52,남동향,24.05.31.,,,,37.52302,126.84789,더블역세권.수리된집.전세안고,"['25년이상', '방세개', '화장실한개', '세대당1대']",1동,0,6,0,21A01A1N0d57b1c7b809154c2868536d83ce14ee8abb21e1a5089962b82e3664d9271009,"4억 6,000","4억 6,000",ten,텐컴즈,2,온누리공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426706888,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,1/14,71000,0,"7억 1,000",77,52.85,남동향,24.05.31.,/20240531_35/land_naver_171712933624438NNW_JPEG/KakaoTalk_20200520_171832200_05.jpg,10,f130_98,37.517142,126.845714,23확장세안고갭투 계단식 정원뷰채광최고 에어컨 신네역도보가능,"['4년이내', '대단지', '1층']",307동,0,23,0,24A01A1N9ec9cf66d137232ee2d2f01ea72a23223c33f40cb3a397f3fac27b5a030fd77a,"7억 1,000","7억 1,000",bizmk,매경부동산,5,현대아이파크공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426671858,1147010300,신정뉴타운두산위브,R0,A01,A01,아파트,A1,매매,OWNER,7/20,90000,0,9억,110,84.22,남서향,24.05.31.,,,,37.519021,126.845873,33확장형 채광좋고  상태깨끗 가격절충 입주협의,"['15년이내', '방세개', '화장실두개', '중층']",104동,0,11,0,29A01A1Nd12a4ecbfec7c64c9f10eae22feee66d04f4295f0a6fbde312dd8f3acd90b732,9억,9억,asil,아실,4,부동산CAFE호공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'asil', 'mobileArticleUrl': 'https://asil.kr/app/sale_info.jsp?UID=', 'mobileArticleLinkTypeCode': 'ALL', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': True, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2426695293,1147010300,신월신도1차,R0,A01,A01,아파트,B1,전세,OWNER,7/15,48000,0,"4억 8,000",100,80.19,동향,24.05.31.,,,,37.517867,126.846819,"30급전세  도배,장판, 교체중  올화이트톤 수리 선호타입 빠른입주가능","['25년이내', '융자금없는', '방세개', '화장실두개']",102동,0,8,0,28A01B1N47ed467e40d9866dcf76c8525265eb7559ea4a8c97d9d5bc3cdd6c5028e96ea6,"4억 8,000","4억 5,000",bizmk,매경부동산,3,부동산CAFE호공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426707929,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,OWNER,14/20,115000,0,"11억 5,000",153,116.37,남향,24.05.31.,,,,37.518923,126.847877,급매.남향.확장형.인테리어굿.주인거주상태깨끗.시스템에어컨.입주협의,"['15년이내', '급매', '대형평수', '방네개이상']",108동,0,22,0,24A01A1N5d91a5f4015183f361c3409697253fa92b5563fe95b52f3900d81617a87442eb,"11억 5,000","11억 5,000",bizmk,매경부동산,5,롯데단지내 공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426671435,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,OWNER,5/19,140000,0,14억,170,129.36,남향,24.05.31.,,,,37.519295,126.84717,"51 대형평수,확장형,인테리어 좋음,입주가능","['15년이내', '대형평수', '방네개이상', '화장실두개']",104동,0,12,0,23A01A1N1001bbeefa486d522cf5c618840fbba018905e3eca14c03e2a752d0d408d0735,14억,14억,bizmk,매경부동산,3,두산위브공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426709104,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,OWNER,3/20,81000,0,"8억 1,000",80,59.74,남동향,24.05.31.,/20240531_263/land_naver_1717129470791a3nmP_JPEG/IMG_6385.jpg,10,f130_98,37.518923,126.847877,24급매 확장 채광좋고 상태깨끗 입주및 갭투가능,"['15년이내', '급매', '방세개']",108동,0,6,0,23A01A1N7eedd0c19df1017eee1f85608450834426261c3603505cfb13b1cc28fab7c3b1,"8억 1,000","8억 1,000",bizmk,매경부동산,2,부동산CAFE호공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426670500,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,B1,전세,OWNER,14/19,56000,0,"5억 6,000",113,84.98,남동향,24.05.31.,,,,37.519295,126.84717,"34,넓은발코니,상태깨끗,입주협의,신정네거리역 도보가능","['15년이내', '방세개', '화장실두개', '고층']",104동,0,5,0,24A01B1N38df639ee5c08f1c1b86cfc77a76cf82a27f957c2f34dcdf3dc607a785ae6e8c,"5억 6,000","5억 6,000",bizmk,매경부동산,1,두산아이파크부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426712899,1147010300,신월신도1차,R0,A01,A01,아파트,A1,매매,OWNER,7/15,69000,0,"6억 9,000",81,65.2,남동향,24.05.31.,,,,37.518112,126.846023,,"['25년이내', '방세개', '화장실두개', '중층']",103동,0,4,0,28A01A1N703b986eed6b498c029d0a6243218d15289146bd3ecdfa1a4a2184593aaff280,"6억 9,000","6억 9,000",bizmk,매경부동산,2,롯데탑공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426713857,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,OWNER,18/19,100000,0,10억,113,84.98,남동향,24.05.31.,,,,37.519295,126.84717,V확장형V상태깨끗V진출입용이V전망굿,"['15년이내', '방세개', '화장실두개', '고층']",104동,0,5,0,24A01A1N37a473753f34fcaaaf0e8f238f6153bf7a6773ae018ee1a2a7a2ada110e9d031,10억,10억,bizmk,매경부동산,1,롯데탑공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426696624,1147010300,신정뉴타운두산위브,R0,A01,A01,아파트,A1,매매,OWNER,4/20,93000,0,"9억 3,000",110,84.22,남서향,24.05.31.,,,,37.519437,126.846059,"급매, 입주 및 투자가, 확장, 올수리 컨디션 굿, 중문, 거실 폴딩도어","['15년이내', '올수리', '급매', '방세개']",105동,0,7,0,29A01A1N3dd8c68ea01738856c7db0c41c5e671c9dc17d10d6b5f26af1d95136b2cbfb75,"9억 3,000","9억 3,000",asil,아실,3,로얄센트럴공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'asil', 'mobileArticleUrl': 'https://asil.kr/app/sale_info.jsp?UID=', 'mobileArticleLinkTypeCode': 'ALL', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': True, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2426727745,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,B2,월세,OWNER,10/20,40000,70,4억,112,84.96,남서향,24.05.31.,/20240531_14/land_naver_1717134316274vB2Kj_JPEG/20210614_143712.jpg,10,f130_98,37.518115,126.847256,확장 선호타입  상태최상  7월말 입주협의,"['15년이내', '방세개', '화장실두개']",106동,0,15,0,24A01B2Nc4c2d5ff2d5bfd49bdd973d548e752919df2c001d4e5824490274f8c84e23e86,4억,4억,bizmk,매경부동산,3,부동산CAFE호공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,70,70,
2426706584,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,OWNER,13/20,85000,0,"8억 5,000",80,59.74,남동향,24.05.31.,,,,37.518923,126.847877,확장형.탁트인뷰.상태깨끗.입주협의.신정네거리도보가,"['15년이내', '방세개', '화장실두개', '중층']",108동,0,14,0,24A01A1Nb92aface0cce7c0d2749d5100bdaca084486b29f9cc80fbb7d5bd99cd5bb5de0,"8억 5,000","8억 5,000",bizmk,매경부동산,3,롯데단지내 공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426700521,1147010300,신정뉴타운두산위브,R0,A01,A01,아파트,A1,매매,OWNER,2/20,77000,0,"7억 7,000",78,59.78,남향,24.05.31.,/20240531_153/land_naver_1717128254368pUtOo_JPEG/20211013_122843.jpg,10,f130_98,37.519301,126.845055,24급매 확장 필로티2층  바닥교체 도배 아이키우기좋은집,"['15년이내', '급매', '필로티']",101동,0,15,0,23A01A1Nae82c490cbd38520c6197e16cce4b0d35f7ff4ea27f838928b228ad34c2486e5,"7억 7,000","7억 7,000",bizmk,매경부동산,4,부동산CAFE호공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426728144,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,OWNER,4/20,95000,0,"9억 5,000",112,84.96,남동향,24.05.31.,/20240531_172/land_naver_17171345648979FvCn_JPEG/2024053113555972120_38693_rot.jpg,10,f130_98,37.518115,126.847256,급매 선호타입 확장형 상태깨끗 신네역도보가 입주협의,"['15년이내', '급매', '방세개']",106동,0,8,0,23A01A1N0fb3eb6a8f55d992c8c5d5de4b0dae5b61f71ae5ed67ce35f5b794bda9285d38,"9억 5,000","9억 5,000",sunbang,선방,4,부동산CAFE호공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'sunbang', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426706356,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,OWNER,7/13,83000,0,"8억 3,000",79,59.47,남서향,24.05.31.,,,,37.519627,126.847029,확장형.에어컨2대.김냉.오븐 .컨디션좋음.진출입편한입구동.신정네거리도보,"['15년이내', '방세개', '화장실두개', '중층']",103동,0,21,0,23A01A1N0b37650be614dc996de1c368e2bef636cdcceca5caef52f147f220c8ead2e1e9,"8억 3,000","8억 3,000",bizmk,매경부동산,5,롯데단지내 공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426664574,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,OWNER,3/20,96000,0,"9억 6,000",112,84.96,남동향,24.05.31.,/20240531_16/land_naver_17171232248417GtaB_JPEG/1653891799090.jpg,10,f130_98,37.519191,126.846731,"34,급매,확장,에어컨2대,상태깨끗,선호타입,입주협의","['15년이내', '급매', '방세개']",102동,0,8,0,23A01A1N697bc1447f5b4916d331952ad58a11a6c16c0f368f9267fe91ff06d064f25fda,"9억 6,000","9억 6,000",bizmk,매경부동산,3,두산아이파크부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426673096,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,OWNER,4/20,95000,0,"9억 5,000",112,84.96,남동향,24.05.31.,,,,37.518115,126.847256,"확장,선호타입,전실,올수리,탁트인뷰,신내역도보","['15년이내', '올수리', '방세개', '화장실두개']",106동,0,1,0,,,,bizmk,매경부동산,1,두산위브공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426640936,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,B1,전세,OWNER,13/21,60000,0,6억,109,84.98,남동향,24.05.31.,/20240531_53/land_naver_1717120026749PiNsG_JPEG/hy5550_1646325520_2.jpg,10,f130_98,37.517985,126.844145,"융자 무, 입주협의, 확장, 판상형, 편의시설 편리단지.","['4년이내', '대단지', '방세개']",409동,0,22,0,25A01B1N1fad36e3a05bf4788e646a3123400014d18456cfa98e9780e578c3355e71a6c3,6억,6억,ten,텐컴즈,7,로얄센트럴공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426647077,1147010300,로즈그린타운,R0,A01,A01,아파트,A1,매매,OWNER,5/8,47000,0,"4억 7,000",112,95.96,남향,24.05.31.,,,,37.519519,126.843388,34남향 내부상태최상 채광최고 입주및갭투,"['25년이내', '방세개', '화장실두개', '중층']",1동,0,2,0,23A01A1N2c9d9640c86f66d2fe17ba9a74f3d5e7698bba4edac3ca11074e6403278e92a2,"4억 7,000","4억 7,000",ten,텐컴즈,2,신곡공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426634697,1147010300,스카이캐슬,R0,A01,A01,아파트,B1,전세,OWNER,5/14,33000,0,"3억 3,000",67,52.82,남향,24.05.31.,,,,37.520542,126.844645,"신축2년차, 입주일협의, 확장, 시스템에어컨2대,","['10년이내', '융자금없는', '방세개', '화장실두개']",1동,0,16,0,23A01B1Nc003510400595ef0f6c5abd143efdefaa11cbebaa1aa9d5cbd01afbd16d477b4,"3억 3,000","3억 3,000",bizmk,매경부동산,6,해누리공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426624639,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,OWNER,20/20,86000,0,"8억 6,000",79,59.94,동향,24.05.31.,,,,37.518923,126.847877,"확장,상태깨끗,채광좋음,확트인뷰","['15년이내', '탑층', '방세개', '화장실두개']",108동,0,7,0,24A01A1N23c7f87d1c60e1b7b49cb2b0149e5896d7a126caf9f482b2c206ffc6a8b8ca1c,"8억 6,000","8억 6,000",bizmk,매경부동산,1,롯데가인공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426646215,1147010300,신정뉴타운두산위브,R0,A01,A01,아파트,B1,전세,OWNER,9/20,46000,0,"4억 6,000",99,75.63,남서향,24.05.31.,,,,37.519301,126.845055,"확장형, 트인 뷰, 상태 깨끗, 입주 협의","['15년이내', '방세개', '화장실두개', '중층']",101동,0,1,0,,,,bizmk,매경부동산,1,위브캐슬공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426614767,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,B1,전세,OWNER,5/20,49000,0,"4억 9,000",79,59.94,동향,24.05.31.,,,,37.518283,126.847864,"확장형, 에어컨2대, 붙박이장 등 다양한 옵션, 보증보험가입, 상태좋음","['15년이내', '융자금적은', '방세개', '화장실두개']",107동,0,9,0,23A01B1N91b6bfdaa72aaa17fa560c9b6e4cee86ddbb07f8c84dcd58b69b91fbb1517dee,5억,"4억 9,000",bizmk,매경부동산,2,위브캐슬공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426624285,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,OWNER,14/20,85000,0,"8억 5,000",80,59.74,남동향,24.05.31.,,,,37.518923,126.847877,"확장,상태아주깨끗,입주협의","['15년이내', '방세개', '화장실두개', '고층']",108동,0,1,0,,,,bizmk,매경부동산,1,롯데가인공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426602061,1147010300,일반상가,R0,D02,D02,상가,B2,월세,NDOC1,B1/2,1500,90,"1,500",81,81.65,남서향,24.05.31.,,,,37.522715,126.845695,"압도적으로입지좋은, 지하1층,","['25년이상', '융자금없는', '지하층', '총2층']",,0,1,0,,,,NEONET,부동산뱅크,1,굿모닝부동산중개,N,0,0,0,,0,False,"{'cpId': 'NEONET', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426673822,1147010300,빌라,R0,C02,C03,빌라,A1,매매,NDOC1,B1/4,13000,0,"1억 3,000",49,43.68,동향,24.05.31.,,,,37.522971,126.84104,재개발 재건축 활성화 급매로 나온 빌라매물입니다.,"['25년이상', '급매', '소형평수', '방세개']",,0,2,0,22C02A1N04f1785dac4f9d4036c9cb4e509b1a08577b0a29edf431290a0503b91d765038,"1억 3,000","1억 3,000",NEONET,부동산뱅크,2,리얼리공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'NEONET', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426656885,1147010300,"신정,신월뉴타운1-3구역",R0,F01,F01,재개발,A1,매매,OWNER,3/3,55000,0,"5억 5,000",30,0,,24.05.31.,,,,37.520209,126.84623,"현재 수정 사업시행인가 준비중,시공사  현대산업개발",[],,0,1,0,,,,R114,부동산114,1,라임공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'R114', 'mobileArticleUrl': 'https://m.r114.com/?_c=redirect&_m=ArticleFromNbp&UID=', 'mobileArticleLinkTypeCode': 'ALL', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': True, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2426681118,1147010300,빌라,R0,C02,C03,빌라,A1,매매,NDOC1,2/6,25500,0,"2억 5,500",53,42.42,남동향,24.05.31.,/20240531_99/land_naver_1717127464369XJOF3_JPEG/1703673947684147.jpg,10,f130_98,37.521596,126.844078,"2018형준식축,지하주차장,풀옵션,","['10년이내', '소형평수', '방두개']",,0,1,0,,,,NEONET,부동산뱅크,1,굿모닝부동산중개,N,0,0,0,,0,False,"{'cpId': 'NEONET', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426745374,1147010300,단지내상가,R0,D02,D02,상가,B2,월세,OWNER,1/1,2000,130,"2,000",48,27.97,동향,24.05.31.,,,,37.517879,126.844215,,"['4년이내', '융자금적은', '1층', '관리비10만원이하']",,0,1,0,,,,bizmk,매경부동산,1,신곡공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426707276,1147010300,일반상가,R0,D02,D02,상가,B2,월세,OWNER,2/10,3000,130,"3,000",140,76.5,북서향,24.05.31.,,,,37.517721,126.842002,대로변 저렴한임대료 사무실추천,"['25년이내', '융자금적은', '지상층(1층제외)', '관리비10만원이하']",,0,4,0,21D02B2N452b5613f99b0735b12003620325d457f8b5199dacb5e6ffae24f29ef5a89fb6,"3,000","3,000",ten,텐컴즈,2,신곡공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,130,120,
2426674611,1147010300,장수마을,R0,A01,A01,아파트,A1,매매,OWNER,11/12,55000,0,"5억 5,000",74,59.8,남동향,24.05.31.,/20240531_59/land_naver_17171246150898YpaB_JPEG/2024053111133182808_18617_rot.jpg,10,f130_98,37.52156,126.84443,"입주협의, 수리되어 깔끔, 신정네거리역 도보가, 붙박이장, 통베란다.","['25년이내', '방세개', '화장실한개']",304동,0,18,0,29A01A1N3a077aac41420bc5bdea2db8aa195316e753a9b28ac3aef8a82b7a6b1635b148,"5억 5,000","5억 5,000",asil,아실,5,로얄센트럴공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'asil', 'mobileArticleUrl': 'https://asil.kr/app/sale_info.jsp?UID=', 'mobileArticleLinkTypeCode': 'ALL', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': True, 'mobileArticleLinkUseAtCpName': True}",N,,,,
