atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2423862098,일반상가,상가,월세,2/10,21400,1780,"2억 1,400",1447,680.99,남향,37.477159,127.133626,"스크린골프강력추천, 대형 사무실, 가시성좋은 신축건물","['2년이내', '융자금적은', '지상층(1층제외)', '주차가능']",,송파구 장지동
2423862322,일반상가,상가,월세,2/10,21400,1780,"2억 1,400",1447,680.99,남향,37.477382,127.133851,"스크린골프강력추천, 대형 사무실, 가시성좋은 신축건물","['2년이내', '융자금적은', '지상층(1층제외)', '주차가능']",,송파구 장지동
2424425620,송파더센트레,아파트,전세,저/25,60000,0,6억,85,59.85,남동향,37.479217,127.138992,선호타입. 입주협의. 집 상태 굿,"['15년이내', '대단지', '방세개', '화장실두개']",2207동,송파구 장지동
2423496653,일반상가,상가,매매,1/11,45000,0,"4억 5,000",76,31.29,남동향,37.477605,127.134077,깔끔한 새건물에 유동인구 많은 지역,"['10년이내', '1층', '관리비10만원이하', '주차가능']",,송파구 장지동
2423737617,송파파인타운11단지,아파트,매매,중/9,122000,0,"12억 2,000",109,84.94,남향,37.48026,127.133779,,"['25년이내', '방세개', '화장실두개', '중층']",1103동,송파구 장지동
2423403685,일반상가,상가,매매,1/11,80000,0,8억,89,49.22,남동향,37.477605,127.134077,OKO 자가사용 수익성 대단지배후 입지최상,"['10년이내', '1층', '주차가능', '엘리베이터']",,송파구 장지동
2424196125,송파파인타운11단지,아파트,매매,고/19,140000,0,14억,109,84.94,남동향,37.47985,127.1331,최근특올수리 올확장 전망트임 채광굿 교통편리 선호타입,"['25년이내', '올수리', '방세개', '화장실두개']",1101동,송파구 장지동
2422463903,일반상가,상가,월세,2/10,12200,1020,"1억 2,200",803,380.2,서향,37.477382,127.133851,전용115 신축 실사진O 글라스빌딩 프라임급빌딩 높은 층고,"['2년이내', '마당', '지상층(1층제외)', '주차가능']",,송파구 장지동
2422451975,일반상가,상가,월세,2/10,18600,1550,"1억 8,600",1223,575.2,서향,37.477382,127.133851,전용174 신축 실사진O 글라스빌딩 프라임급빌딩 높은 층고,"['2년이내', '마당', '지상층(1층제외)', '주차가능']",,송파구 장지동
2422397374,일반상가,상가,월세,2/10,2800,230,"2,800",224,105.8,서향,37.477382,127.133851,전용32 신축 실사진O 글라스빌딩 프라임급빌딩 높은 층고,"['2년이내', '마당', '지상층(1층제외)', '주차가능']",,송파구 장지동
2422794894,대형사무실,사무실,월세,2/10,20000,1700,2억,1014,700,동향,37.477382,127.133851,조건협의 가능 대형 사이즈 상가 사무실 다용도 점포 추천 신축 빌딩 ,"['2년이내', '지상층(1층제외)', '주차가능', '엘리베이터']",,송파구 장지동
2421982894,빌딩,건물,매매,1/B1,3000000,0,300억,1509,2015.91,,37.476712,127.133176,ULTIMATE REALTY BLUEPIN,['2년이내'],,송파구 장지동
2422416825,일반상가,상가,월세,11/11,5000,380,"5,000",238,131.34,북서향,37.477605,127.134077,"아파트 방향 전면 호실, 넓은 테라스있음","['10년이내', '테라스', '고층', '주차가능']",,송파구 장지동
2422153611,일반상가,상가,월세,11/11,5000,380,"5,000",197,131.34,남동향,37.477605,127.134077,,"['10년이내', '테라스', '고층', '주차가능']",,송파구 장지동
2421967837,일반상가,상가,월세,8/11,1000,70,"1,000",84,42.97,남동향,37.477605,127.134077,"채광 좋아 밝은 호실, 사무실 추천","['10년이내', '고층', '관리비20만원이하', '주차가능']",,송파구 장지동
2422466358,송파파인타운3단지,아파트,매매,고/11,125000,0,"12억 5,000",105,84.98,남동향,37.483935,127.133579,,"['25년이내', '방세개', '화장실두개', '고층']",309동,송파구 장지동
2427402375,송파파인타운7단지,아파트,매매,중/15,125000,0,"12억 5,000",115,84.93,남향,37.479297,127.13154,추천 남향 역세권 선호타입 통풍채광환기좋아요 도서관 초중고인접,"['25년이내', '방세개', '화장실두개', '중층']",706동,송파구 장지동
2427480738,송파파인타운3단지,아파트,매매,저/11,115000,0,"11억 5,000",104,84.93,남서향,37.483431,127.133788,급저렴 매매. 공원조망 좋음. 초중고 인접. 편의시설 인접. 입주가능 ,"['25년이내', '방세개', '화장실두개', '세대당1대']",310동,송파구 장지동
2427496548,송파파인타운11단지,아파트,월세,고/18,50000,90,5억,109,84.94,남서향,37.480148,127.133294,"강력추천 33고층,화이트올수리,주인거주,판상형,산책로인접,아주깔끔","['25년이내', '올수리', '방세개', '화장실두개']",1102동,송파구 장지동
2427480187,송파파인타운3단지,아파트,매매,저/14,116000,0,"11억 6,000",105,84.94,남서향,37.483893,127.132765,아이들 살기 좋은 집. 맑은공기. 초중고 인접. 편의시설 인접. ,"['25년이내', '방세개', '화장실두개', '세대당1대']",306동,송파구 장지동
2427360620,송파파인타운7단지,아파트,월세,중/15,50000,90,5억,114,84.9,남동향,37.479297,127.13154,올확장에 초역세권 통풍이 잘되는 햇살좋은 아파트 ,"['25년이내', '융자금없는', '방세개', '화장실두개']",706동,송파구 장지동
2427484970,송파파인타운3단지,아파트,매매,고/19,119000,0,"11억 9,000",104,84.93,남동향,37.483237,127.131789,조망 짱.맑은공기. 초중고 인접. 편의시설 인접.공원인접  ,"['25년이내', '방세개', '화장실두개', '고층']",301동,송파구 장지동
2427430471,송파파인타운3단지,아파트,전세,고/11,70000,0,7억,105,84.94,남서향,37.484247,127.133123,방확장 수리됨 귀한판상형입니다,"['25년이내', '융자금없는', '방세개', '화장실두개']",307동,송파구 장지동
