atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2425093123,빌라,빌라,월세,5/5,19900,20,"1억 9,900",53,48.87,서향,37.530727,127.135094,5호선역세권 전용넓고 깔끔한 2룸거실,"['25년이내', '융자금없는', '역세권']",,송파구 오륜동
2425046333,중소형사무실,사무실,월세,6/6,2000,100,"2,000",58,26.45,남향,37.529921,127.133086,둔촌동역 깔끔한 소형평수 사무실,"['15년이내', '역세권', '고층', '주차가능']",,송파구 오륜동
2426323931,다가구,단독/다가구,월세,2/3,1000,65,"1,000",50,42,남서향,37.526243,127.13421,넉넉한 2룸1화 둔촌동역 5분 완전특가,"['25년이상', '역세권', '소형평수', '방두개']",,송파구 오륜동
2424973234,중소형사무실,사무실,월세,5/5,5000,300,"5,000",146,132.23,북향,37.530019,127.131578,대로변 룸 2개 사무실,"['25년이내', '고층', '관리비20만원이하', '주차가능']",,송파구 오륜동
2424932064,중소형사무실,사무실,월세,3/6,3000,200,"3,000",118,99.17,남향,37.529921,127.133086,둔촌동역 인테리어 사무실,"['15년이내', '역세권', '중층', '주차가능']",,송파구 오륜동
2424948668,중소형사무실,사무실,월세,3/5,2000,130,"2,000",109,99.17,남동향,37.527163,127.132918,KD 최우수사무소 l 실사진O l 가성비 추천 l 학원 및 사무실,"['25년이상', '융자금없는', '역세권', '중층']",,송파구 오륜동
2424714770,아인리베,아파트,매매,3/12,82000,0,"8억 2,000",103,83.82,남향,37.531033,127.138533,둔촌동역인근 남향 살기좋은 인프라,"['25년이내', '역세권', '방세개', '화장실두개']",1동,송파구 오륜동
2426895405,단지내상가,상가,월세,3/4,10000,1000,1억,238,99.5,북서향,37.526935,127.138757,"올림픽파크포레온 5호선상가,  3층 양재대로변 ","['2년이내', '역세권', '고층', '주차가능']",,송파구 오륜동
2426889858,단지내상가,상가,월세,1/4,20000,1200,2억,102,42.68,북서향,37.526935,127.138757,"올림픽파크포레온 5호선상가,  양재대로변 국민은행옆, 연결사용가능","['2년이내', '역세권', '1층', '주차가능']",,송파구 오륜동
2426890974,단지내상가,상가,월세,1/4,5000,600,"5,000",57,24.2,남동향,37.526935,127.138757,"올림픽파크포레온 5호선상가,  국민은행 근처, 연결사용가능","['2년이내', '역세권', '1층', '주차가능']",,송파구 오륜동
2426893379,단지내상가,상가,월세,2/4,20000,1500,2억,392,164.17,북서향,37.526935,127.138757,"올림픽파크포레온 5호선상가,  2층 병원추천","['2년이내', '역세권', '중층', '주차가능']",,송파구 오륜동
2426905682,일반상가,상가,월세,1/4,3780,300,"3,780",47,47,북동향,37.525179,127.134803,"올림픽파크 포레온 12,032세대 정문 맞은편 대로변,가시성 최고에 입지","['25년이상', '융자금없는', '역세권', '1층']",,송파구 오륜동
2426912318,빌라,빌라,월세,2/3,10000,110,1억,70,59.5,남동향,37.528025,127.132541,둔촌동역 인접 베란다있어 공간활용도좋은 3룸 도배장판씽크대새로해줌,"['25년이상', '융자금없는', '역세권']",,송파구 오륜동
2426916419,올림픽파크포레온,아파트분양권,전세,30/34,60000,0,6억,75,49.95,남향,37.527838,127.137856,22 투룸 남향 5호선 초역세권,"['2년이내', '역세권', '대단지', '방두개']",102동,송파구 오륜동
2426894917,중소형사무실,사무실,월세,2/4,2000,200,"2,000",130,128,동향,37.524506,127.131772,"BEST 올림픽공원, 한체대 맞은편 가성비 좋은 사무실","['25년이상', '융자금없는', '중층', '관리비20만원이하']",,송파구 오륜동
2426895452,단지내상가,상가,월세,1/4,5000,400,"5,000",47,19.88,북서향,37.524538,127.136291,"12,032세대 주출입구 제일 번화한 1층, 다용도로 추천","['2년이내', '역세권', '1층', '주차가능']",,송파구 오륜동
2426950057,일반상가,상가,월세,B1/5,4000,210,"4,000",261,250,동향,37.525277,127.134233,12000세대 둔촌주공 맞은편  유동인구 많은 상가,"['25년이상', '역세권', '지하층', '주차가능']",,송파구 오륜동
2426895305,일반상가,상가,월세,1/4,2500,250,"2,500",75,72.18,동향,37.527994,127.133228,"BEST 둔촌동역 인근 가시성,노출도좋은 전면부넓은상가","['25년이상', '융자금없는', '역세권', '1층']",,송파구 오륜동
2426913346,단지내상가,상가,월세,1/4,5000,400,"5,000",47,19,동향,37.526935,127.138757,올림픽파크포레온 5호선상가 Station 5 1F SC 근처,"['2년이내', '역세권', '1층', '주차가능']",,송파구 오륜동
2426896179,단지내상가,상가,월세,3/4,10000,1000,1억,285,119.31,남동향,37.526935,127.138757,"올림픽파크포레온 5호선상가,  3층, 연결사용면적  ","['2년이내', '역세권', '고층', '주차가능']",,송파구 오륜동
2426927182,올림픽파크포레온,아파트분양권,전세,24/30,90000,0,9억,113,84.98,동향,37.523943,127.137732,"34동향E, 최상의위치, 조합원매물, 스포츠센타","['2년이내', '역세권', '대단지', '방세개']",203동,송파구 오륜동
