atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2424536172,일반원룸,원룸,월세,중/7,3000,22,"3,000",25,20,남향,37.494231,127.14335,초역세 저렴한 원룸 풀옵션 즉시입주,"['25년이내', '역세권', '화장실한개']",,송파구 마천2동
2424900805,빌라,빌라,매매,4/5,41000,0,"4억 1,000",62,54.72,남동향,37.498902,127.144032,수리해서 깨끗해요 성내천1분이내거리 주차 세대당1대,"['25년이내', '소형평수', '방세개']",,송파구 마천2동
2424751026,일반상가,상가,월세,1/4,10000,500,1억,109,99,북동향,37.494081,127.141783,M 2 M . 초역세권 대로변 전면13m 올노출 상가 실전용30,"['25년이상', '융자금없는', '역세권', '1층']",,송파구 마천2동
2423895118,송파시그니처롯데캐슬,아파트,매매,중/23,140000,0,14억,111,84.98,남향,37.495476,127.146566,34 분리형 급매매  융자무 지하철 가까운동 에풀 작은방붙박이장,"['4년이내', '역세권', '대단지', '세대분리']",114동,송파구 마천2동
2424896745,빌라,빌라,월세,B1/5,500,45,500,31,24.95,동향,37.498663,127.142979,,"['10년이내', '융자금없는', '소형평수', '방한개']",,송파구 마천2동
2424750020,빌딩,건물,매매,7/B1,950000,0,95억,334,1142.87,,37.492751,127.147126,"현장사진有,통매매,다른매물비교는다나와오피스","['25년이내', '역세권']",,송파구 마천2동
2424902643,빌라,빌라,월세,1/2,19000,20,"1억 9,000",55,44.69,남동향,37.498388,127.140413,"올수리후 첫입주 예정, 모든 대출 가능, 6월말 입주","['25년이상', '융자금없는', '올수리', '1층']",,송파구 마천2동
2424892039,단독,단독/다가구,매매,3/B1,119000,0,"11억 9,000",112,176.8,동향,37.498906,127.145709,,"['25년이상', '방네개이상', '화장실네개이상', '동향']",,송파구 마천2동
2423900811,삼호,아파트,매매,고/19,98000,0,"9억 8,000",119,84.96,남향,37.496586,127.14352,36 영풍초등학교앞학세권  뻥뷰 남향 거여역 도보5분 역세권,"['25년이내', '방세개', '화장실두개', '고층']",101동,송파구 마천2동
2424884895,일반상가,상가,월세,5/5,3000,250,"3,000",176,148,서향,37.493119,127.146936,거여역 역세권 병의원 지정 자리.,"['25년이상', '역세권', '고층', '주차가능']",,송파구 마천2동
2424896963,단지내상가,상가,월세,1/2,1000,60,"1,000",30,30.41,남향,37.492886,127.141051,1층 넓은 점포 다양한 업종가능 저렴한 월차임,"['25년이상', '역세권', '1층', '주차가능']",,송파구 마천2동
2424902730,기타,빌라,매매,5/6,35000,0,"3억 5,000",31,24.3,남서향,37.499926,127.139904,성내천변 4년된 도시형생활주택 방3개  ,"['10년이내', '소형평수', '방세개']",,송파구 마천2동
2423919332,현대2차,아파트,매매,고/10,89000,0,"8억 9,000",100,82.96,남서향,37.49445,127.14634,best 역세권단지 세안고 매매  탁트인 조망 일조권 굿  로얄층,"['25년이상', '역세권', '방세개', '화장실두개']",202동,송파구 마천2동
2424779079,빌라,빌라,전세,중/10,25000,0,"2억 5,000",33,26.33,남향,37.494386,127.142623,초역세권 1.5룸 전세,"['4년이내', '융자금없는', '역세권']",,송파구 마천2동
2424409450,일반원룸,원룸,월세,B1/5,500,50,500,30,25,동향,37.498663,127.142979,"오픈형 원룸,  냉장고, 세탁기, 전기레인지 옵션, 준신축 깔끔","['10년이내', '융자금없는', '소형평수', '방한개']",,송파구 마천2동
2424788269,빌딩,건물,매매,5/B1,950000,0,95억,459,1437.09,,37.499459,127.147536,마천뉴타운 대로변 희소성있는빌딩 향후가치있는물건 리모델링후수익률상승,['25년이상'],,송파구 마천2동
2424706513,빌라,빌라,매매,B1/3,15000,0,"1억 5,000",35,30.06,남동향,37.498369,127.14398,"올수리,풀옵션,임차인 안고 매매 가능","['25년이상', '올수리', '소형평수']",,송파구 마천2동
2425758834,삼호,아파트,매매,고/19,93000,0,"9억 3,000",119,84.96,남향,37.496586,127.14352,36p 단지앞 영풍초.거여역 도보5분.주차공간 충분.입주가능,"['25년이내', '방세개', '화장실두개', '고층']",101동,송파구 마천2동
2422984811,일반상가,상가,월세,1/4,500,25,500,15,10,북동향,37.492649,127.143525,거여역1분 사무실용 깨끗함 ,"['2년이내', '역세권', '1층', '관리비10만원이하']",,송파구 마천2동
2422987174,일반상가,상가,월세,4/8,14000,900,"1억 4,000",328,284.3,북향,37.492835,127.145057, 청춘 단독층사용 가능한 초역세권 병의원 적극추천,"['25년이상', '융자금적은', '역세권', '중층']",,송파구 마천2동
2422981813,빌라,빌라,전세,5/5,30000,0,3억,69,59.95,남서향,37.49899,127.140648,,"['10년이내', '탑층', '방세개', '화장실두개']",,송파구 마천2동
2422988440,일반상가,상가,월세,6/8,10000,800,1억,383,281.12,서향,37.492221,127.144325,VIVA청춘 초역세권 메디컬건물 학원도 강추,"['2년이내', '역세권', '고층', '주차가능']",,송파구 마천2동
2422853997,다가구,단독/다가구,전세,B1/2,9000,0,"9,000",44,44,남서향,37.493335,127.143034,특올수리 2룸1화 남서향 채광굿 즉시입주 거여역10초 강남출근용이,"['25년이상', '올수리', '역세권']",,송파구 마천2동
2422938281,일반상가,상가,월세,B1/5,3000,200,"3,000",139,115.7,동향,37.493681,127.145171,신축 무권리 운동 미용실 필라테스 펍 등,"['2년이내', '역세권', '지하층', '주차가능']",,송파구 마천2동
2422887357,빌라,빌라,월세,5/8,5000,165,"5,000",65,48.73,남서향,37.492908,127.14355,반려동물 가능 신축 첫입주,"['2년이내', '역세권', '화장실한개']",,송파구 마천2동
2422819246,빌라,빌라,전세,2/10,38000,0,"3억 8,000",57,46,서향,37.493744,127.144073,"고품격주거시설 잭타워, 전세대출 가능한 안심매물","['2년이내', '역세권', '화장실한개']",,송파구 마천2동
2422990380,일반상가,상가,월세,4/8,10000,600,1억,200,140.22,서향,37.492221,127.144325, 청춘 거여역 메디컬건물 바로입주가능,"['2년이내', '역세권', '중층', '주차가능']",,송파구 마천2동
