atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2424385565,일반상가,상가,월세,2/3,3000,150,"3,000",116,116,서향,37.509041,127.083508,잠실새내 새마을시장 유동인구 많은 상가 2층,"['25년이상', '융자금없는', '역세권', '중층']",,송파구 잠실3동
2424375271,다가구,단독/다가구,매매,3/B1,500000,0,50억,273,538.63,남서향,37.508856,127.082627,잠실새내역 먹자 골목 상권내 다가구 매매.재건축후 수익창출 기대됌,"['25년이상', '방네개이상', '화장실네개이상', '주차가능']",,송파구 잠실3동
2424382794,일반상가,상가,월세,1/6,3000,190,"3,000",23,23.1,서향,37.509718,127.083344,잠실새내역 5분거리 1층 상가,"['25년이내', '역세권', '1층', '주차가능']",,송파구 잠실3동
2424343250,중소형사무실,사무실,월세,5/10,7000,240,"7,000",165,112,남향,37.511461,127.081876,실 34 깔끔한 뷰,"['25년이상', '융자금없는', '역세권', '중층']",,송파구 잠실3동
2424250753,복합상가,상가,월세,5/5,10000,500,1억,195,97.89,북향,37.512104,127.084206,,"['25년이내', '역세권', '고층', '주차가능']",,송파구 잠실3동
2425335452,리센츠,아파트,매매,중/29,250000,0,25억,109,84.99,남동향,37.514815,127.085893,"33A 올확장,한강조망,학교인근동,앞뒤개방감,일조권최상,상태굿로얄동층","['25년이내', '역세권', '대단지', '방세개']",214동,송파구 잠실3동
2425296610,리센츠,아파트,월세,저/27,20000,330,2억,109,84.99,남동향,37.515114,127.086161,"저렴월세, 역세권, 자녀케어 굿, 입주협의하세요","['25년이내', '융자금없는', '역세권', '대단지']",213동,송파구 잠실3동
2425307400,리센츠,아파트,월세,저/21,100000,220,10억,126,98.55,남동향,37.513197,127.088797,신규도배 하는조건. 기LED등 설치. 올확장. 입주협의,"['25년이내', '역세권', '대단지', '방네개이상']",234동,송파구 잠실3동
2425119389,리센츠,아파트,매매,중/29,250000,0,25억,109,84.99,남서향,37.515601,127.086178,발코니 확장형. 입주협의. 학교근처 조용한 동.,"['25년이내', '확장형', '대단지', '방세개']",211동,송파구 잠실3동
2425232319,리센츠,아파트,월세,고/30,90000,130,9억,109,84.99,남향,37.513597,127.086406,역세권 정남향 탁트인조망 엘리베이터2대 편리해요,"['25년이내', '역세권', '대단지', '방세개']",219동,송파구 잠실3동
2422093464,단지내상가,상가,매매,1/5,120000,0,12억,44,20.76,북향,37.512104,127.084206,,"['25년이내', '역세권', '1층', '관리비10만원이하']",,송파구 잠실3동
2425235369,리센츠,아파트,매매,중/28,215000,0,"21억 5,000",82,59.99,남향,37.512578,127.089155,최근화이트 특올수리. 인테리어. 로얄동로얄층. 특급매물,"['25년이내', '올수리', '역세권', '대단지']",239동,송파구 잠실3동
2422245126,일반상가,상가,월세,3/3,4000,270,"4,000",104,104,북동향,37.510684,127.082405,잠실새내역인근 신천먹자 전용28 내부화 입지 갑 점포,"['25년이상', '역세권', '고층', '주차가능']",,송파구 잠실3동
2422351993,일반상가,상가,월세,1/16,5000,350,"5,000",31,22.74,남향,37.511031,127.084175,잠실새내역 1분거리 1층 카페 대박 자리,"['2년이내', '역세권', '1층', '주차가능']",,송파구 잠실3동
2425109849,리센츠,아파트,전세,고/27,120000,0,12억,109,84.99,남동향,37.513897,127.089547,"33 추천매물, 주인거주로 상태 우수, 특급 한강조망, led설치됨","['25년이내', '역세권', '대단지', '방세개']",236동,송파구 잠실3동
2425231878,리센츠,아파트,월세,중/31,30000,280,3억,82,59.99,남향,37.512045,127.088992,최근올수리. 올확장. 고층 탁트인 정남향. 초역세,"['25년이내', '융자금없는', '올수리', '역세권']",237동,송파구 잠실3동
2422244983,일반상가,상가,월세,B1/3,6500,400,"6,500",130,130,북동향,37.510684,127.082405,잠실새내역3분 무권리 전용40 먹자메인 출입2 입지갑,"['25년이상', '역세권', '지하층', '주차가능']",,송파구 잠실3동
2425241188,리센츠,아파트,월세,고/27,10000,400,1억,109,84.99,남동향,37.515114,127.086161,올확장. 탁트인고층. 층간소음걱정없는집. 학교인접. 입주협의,"['25년이내', '융자금없는', '역세권', '대단지']",213동,송파구 잠실3동
2422151466,일반상가,상가,월세,1/5,2000,140,"2,000",33,33,동향,37.509561,127.083874,새내 맛집 많은 골목 Y 새마을시장 인접 유동 꾸준함,"['25년이상', '융자금없는', '역세권', '1층']",,송파구 잠실3동
2425230366,리센츠,아파트,전세,중/33,150000,0,15억,109,84.99,남동향,37.515303,127.084971,"한강뷰, 호텔급 인테리어, 최고급자재, 시스템에어컨, 개방감,일조최상","['25년이내', '융자금없는', '역세권', '대단지']",204동,송파구 잠실3동
2425276262,리센츠,아파트,월세,고/29,60000,195,6억,109,84.99,남서향,37.515601,127.086178,동간거리 넓음 집환해요 뒤로 한강조망 나옴,"['25년이내', '대단지', '방세개', '화장실두개']",211동,송파구 잠실3동
2425230076,리센츠,아파트,매매,저/28,228000,0,"22억 8,000",109,84.99,남동향,37.512907,127.089728,"특급매물.역세권. 중저층, 푸릇공원뷰. 올확장.","['25년이내', '역세권', '대단지', '급매']",241동,송파구 잠실3동
2425184483,리센츠,아파트,전세,저/29,120000,0,12억,109,84.99,남서향,37.513143,127.086171,33.최저가1순위전세 올확장 초역세권 강추 상가편리 교통생활편리함,"['25년이내', '융자금없는', '역세권', '대단지']",223동,송파구 잠실3동
2425119624,리센츠,아파트,매매,고/28,245000,0,"24억 5,000",109,84.99,남서향,37.512907,127.089728,역세권. 발코니 확장형. 입주협의 가능.,"['25년이내', '역세권', '확장형', '대단지']",241동,송파구 잠실3동
2425112905,리센츠,아파트,전세,중/27,120000,0,12억,109,84.99,남동향,37.513897,127.089547,"올확장, 조용한동, 채광굿","['25년이내', '융자금없는', '역세권', '대단지']",236동,송파구 잠실3동
