atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2427284407,중소형사무실,사무실,월세,4/5,3000,180,"3,000",161,66,동향,37.505045,127.096936,석촌호수 인접 I 모던 감각적  실내 I 석촌고분 역세권,"['25년이상', '융자금적은', '역세권', '고층']",,송파구 삼전동
2427416347,대형사무실,사무실,월세,3/4,1500,135,"1,500",244,76,북향,37.504992,127.089905,삼전동 전용23 무료주차O 빠른입주O,"['25년이상', '역세권', '고층', '관리비20만원이하']",,송파구 삼전동
2427472089,빌라,빌라,전세,2/5,25000,0,"2억 5,000",21,15.96,서향,37.502682,127.091639,,"['4년이내', '역세권', '화장실한개']",,송파구 삼전동
2426075722,중소형사무실,사무실,월세,3/4,5000,250,"5,000",118,99.18,동향,37.502951,127.09677,"현장사진 有, 초역세권 인테리어 완비 사무실","['25년이내', '융자금없는', '역세권', '고층']",,송파구 삼전동
2426084972,중소형사무실,사무실,월세,1/6,10000,550,1억,133,85.9,남동향,37.503356,127.096803,무권리 철거완료 깔끔한업종 석촌고분역코너옆자리,"['25년이상', '융자금없는', '역세권', '1층']",,송파구 삼전동
2426045417,일반상가,상가,월세,3/6,4000,260,"4,000",160,132,북동향,37.503384,127.090542,세움 사진O 노출천장 통창  단독3층 엘베O,"['25년이내', '역세권', '중층', '주차가능']",,송파구 삼전동
2426070693,일반상가,상가,월세,1/5,3000,270,"3,000",74,58.69,북서향,37.505455,127.090538,전용17 학원사거리 코너건물 무권리 1층 점포,"['15년이내', '융자금없는', '역세권', '1층']",,송파구 삼전동
2426202399,일반상가,상가,월세,1/6,5000,320,"5,000",109,109,남서향,37.505272,127.08991,삼전동 전용30P 전면넓고 인테리어 좋은 음식점,"['25년이내', '역세권', '1층', '관리비10만원이하']",,송파구 삼전동
2426145895,일반상가,상가,월세,B1/5,3000,240,"3,000",215,198.35,남향,37.504188,127.095676,실사진O 지하1층 실60 깔끔한상가,"['25년이상', '융자금적은', '역세권', '지하층']",,송파구 삼전동
2426138418,일반상가,상가,월세,1/5,3000,270,"3,000",74,58.69,남서향,37.505455,127.090538,실사진O 1층 전용18 무권리 코너 느낌있는건물,"['15년이내', '융자금적은', '역세권', '1층']",,송파구 삼전동
2425991576,중소형사무실,사무실,월세,6/6,3000,230,"3,000",127,99.17,남서향,37.506399,127.091341,전용30 삼전역세권 주차2 사무실 룸2 인테리어 추천 사무실,"['25년이내', '역세권', '고층', '관리비20만원이하']",,송파구 삼전동
2424383706,빌라,빌라,매매,3/4,55000,0,"5억 5,000",65,60.96,북향,37.504067,127.093256,삼상단3룸 구빌라  전18.44  매매,"['25년이상', '역세권', '방세개']",,송파구 삼전동
2426010648,중소형사무실,사무실,월세,6/6,5000,320,"5,000",197,152.07,동향,37.503356,127.096803,실46 초역세권 대로변 풀인테리어 연층임대가능,"['25년이상', '융자금적은', '역세권', '고층']",,송파구 삼전동
2425991261,중소형사무실,사무실,월세,3/6,4000,260,"4,000",160,132.23,북동향,37.503384,127.090542,전용40 병의원 한의원 및 사무실 추천 l 입지 좋은 삼전역 대로변,"['25년이내', '역세권', '중층', '주차가능']",,송파구 삼전동
2425812874,중소형사무실,사무실,월세,3/6,2000,160,"2,000",97,52.8,남서향,37.507028,127.090924,전용15. 맞은편 아파트 대단지 입지 최고. 공실 없는 상가건물,"['25년이내', '역세권', '중층', '주차가능']",,송파구 삼전동
2425863972,일반상가,상가,월세,3/4,5000,250,"5,000",118,99.17,동향,37.502951,127.09677,무권리 전용30 엘베o 깔끔한 사무실,"['25년이내', '역세권', '고층', '주차가능']",,송파구 삼전동
2425894941,중소형사무실,사무실,월세,3/5,1500,150,"1,500",126,99.17,북동향,37.50397,127.093014,AEGIS 실30 9호선 역세권 가성비 우수 채광 굿 사무실,"['25년이상', '융자금없는', '역세권', '중층']",,송파구 삼전동
2425852950,일반상가,상가,월세,1/4,2000,130,"2,000",33,33.06,남동향,37.503861,127.095314,무권리 모든업종 추천 수도인입 노출굿 주거밀집,"['25년이상', '융자금없는', '역세권', '1층']",,송파구 삼전동
2425862615,일반상가,상가,월세,3/5,2000,150,"2,000",118,105,남동향,37.501695,127.095281,ON 가성비甲 노출천장 예쁜인테리어 인수,"['25년이상', '융자금없는', '역세권', '중층']",,송파구 삼전동
2425956061,중소형사무실,사무실,월세,7/7,3500,220,"3,500",62,52,동향,37.502835,127.096778,I 실15 I 탑층 I 럭키7 I 시티뷰 I 층고 높음 I,"['10년이내', '테라스', '역세권', '고층']",,송파구 삼전동
2425865811,일반상가,상가,월세,1/3,2000,140,"2,000",33,33.05,남동향,37.506519,127.091041,전용10 시설완비된 음식점 자리.,"['25년이상', '역세권', '1층', '관리비10만원이하']",,송파구 삼전동
2425902748,중소형사무실,사무실,월세,2/5,2000,162,"2,000",99,82.6,남서향,37.505455,127.090538,NB O 삼전동 학원사거리 직통계단있는 2층 코너 전체사용 O,"['15년이내', '융자금없는', '역세권', '중층']",,송파구 삼전동
2425869915,빌라,빌라,전세,3/6,38000,0,"3억 8,000",39,29.66,남동향,37.500754,127.090129,"2룸 1화장실 신축급컨디션,싸이즈최상 채광좋음 전세대출가능","['10년이내', '융자금없는', '화장실한개']",,송파구 삼전동
2425775387,중소형사무실,사무실,월세,3/6,4000,260,"4,000",165,82.64,서향,37.503356,127.096803,9호선 역세O 위치 O 깔끔 O 사무실,"['25년이상', '융자금없는', '역세권', '중층']",,송파구 삼전동
2425972208,빌라,빌라,전세,5/6,30000,0,3억,35,27.22,남동향,37.500754,127.090129,"거실맞벽 신축 풀옵션 투룸,무료주차,코너집,넓고좋아요,엘베,전세권설정","['10년이내', '융자금없는', '화장실한개', '소형평수']",,송파구 삼전동
2425963148,일반상가,상가,월세,1/6,10000,550,1억,133,92.57,남동향,37.503356,127.096803,"대로변 무권리 점포, 석촌고분역 1분거리, 가시성 최고의 상가","['25년이상', '융자금없는', '역세권', '1층']",,송파구 삼전동
2425837316,중소형사무실,사무실,월세,3/3,1500,120,"1,500",99,85.95,남향,37.503015,127.093726,KD 최우수사무소 l 실사진O l 석촌고분역세권 룸 사무실,"['25년이상', '융자금없는', '역세권', '고층']",,송파구 삼전동
2425971229,빌라,빌라,월세,4/6,20000,60,2억,36,27.22,남서향,37.500754,127.090129,"전세자금대출, 보증보험 가입 가능한 삼전동 준신축 풀옵션 투룸","['10년이내', '융자금없는', '화장실한개', '소형평수']",,송파구 삼전동
2425897952,일반상가,상가,월세,B1/6,3000,150,"3,000",160,105.7,북향,37.503384,127.090542,NB O 삼전역 대로변 원상복구완료 내부깔끔 O 전용32 O,"['25년이내', '융자금없는', '역세권', '지하층']",,송파구 삼전동
2425808116,중소형사무실,사무실,월세,3/3,3000,315,"3,000",114,92.5,북동향,37.506754,127.094621,전용28 내부 인테리어 아주잘된 룸2 사무실 추천,"['25년이상', '고층', '관리비20만원이하', '주차가능']",,송파구 삼전동
2427084815,빌라,빌라,매매,중/6,54000,0,"5억 4,000",32,25.15,서향,37.502647,127.091767,강남3구 개발추진지 분위기 가장좋은구역 대로변 인접,"['4년이내', '역세권', '소형평수']",,송파구 삼전동
2427527498,단독,단독/다가구,전세,5/5,50000,0,5억,154,112.4,남향,37.506537,127.091429,송파구 삼전동 에 위치한 젠세 매물입니다,"['25년이내', '역세권', '대형평수']",,송파구 삼전동
2427522814,빌딩,건물,매매,2/B1,1550000,0,155억,474,639.54,,37.506891,127.093186,잠실 아파트 대단지앞 앞뒤도로 양면 접한 신축용 부지.학원.병원.상가빌딩,['25년이상'],,송파구 삼전동
2427531433,중소형사무실,사무실,월세,4/9,5000,370,"5,000",121,121,북동향,37.503163,127.091323,전용54  삼전역 도보3분  4층 사무실,"['25년이내', '융자금없는', '역세권', '중층']",,송파구 삼전동
2427530845,중소형사무실,사무실,월세,B1/5,1500,150,"1,500",100,99,북동향,37.503574,127.089875,전용27 삼전역 도보1분  지하1층 사무실,"['25년이상', '융자금없는', '역세권', '지하층']",,송파구 삼전동
2427510977,중소형사무실,사무실,월세,2/4,2500,250,"2,500",165,148,남서향,37.506316,127.094133,"전용45  삼전동 2층 사무실삼전역,석촌고분역 중간위치","['25년이상', '융자금없는', '중층', '주차가능']",,송파구 삼전동
2427511104,일반상가,상가,월세,B1/5,1500,150,"1,500",100,99,북동향,37.503574,127.089875,전용27 삼전역 도보1분  지하1층 상가,"['25년이상', '융자금없는', '역세권', '지하층']",,송파구 삼전동
2427510983,일반상가,상가,월세,6/6,3000,250,"3,000",127,99,북서향,37.506399,127.091341,전용30  삼전동 6층 상가,"['25년이내', '융자금없는', '역세권', '고층']",,송파구 삼전동
