atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2426463972,빌라,빌라,월세,1/4,10000,43,1억,50,41.25,남서향,37.501497,127.134004,미닫이포함 방3 융자없음 입주협의,"['25년이상', '1층', '소형평수', '방세개']",,송파구 오금동
2426593631,일반원룸,원룸,월세,2/4,5000,60,"5,000",35,35,남동향,37.500175,127.137018,"개롱역세권으로 햇볕 잘 들어오는 집, 수리완료, 빠른입주가능함.","['25년이상', '융자금없는', '역세권']",,송파구 오금동
2426513847,오금반석블레스빌,아파트,매매,11/15,90000,0,9억,104,84.15,남향,37.501527,127.132878,"특올수리 잘된집, 남향으로 아주 밝은 집이며, 오금공원 바로 인접.","['25년이내', '올수리', '방세개']",1동,송파구 오금동
2426359848,송파더플래티넘,아파트,월세,12/16,1000,70,"1,000",138,106.23,남동향,37.503122,127.135874,"원룸, 풀옵션, 전세, 월세 금액 조정가능","['2년이내', '융자금없는', '대형평수']",102동,송파구 오금동
2426302965,송파더플래티넘,아파트,전세,10/16,70000,0,7억,94,72.12,동향,37.502546,127.135938,"신축, 로얄층, 성내천조망, 방3, 화2, 시스템에어컨, 빠른입주","['2년이내', '방세개', '화장실두개']",101동,송파구 오금동
2426090039,송파더플래티넘,아파트,전세,3/16,65000,0,"6억 5,000",94,72.12,동향,37.502546,127.135938,"신축아파트, 성내천조망, 방3, 화2, 풀시스템에어컨, 즉시입주","['2년이내', '방세개', '화장실두개']",101동,송파구 오금동
2426091880,송파더플래티넘,아파트,전세,10/16,80000,0,8억,138,106.23,남향,37.502546,127.135938,"남향, 채광 및 조망좋음, 방 4, 화 2, 시스템에어컨","['2년이내', '융자금없는', '대형평수']",101동,송파구 오금동
2426232758,상가주택,상가주택,월세,2/4,10000,70,1억,65,60,남서향,37.502433,127.135314,올수리 융자없음 바로입주,"['25년이상', '올수리', '방세개', '화장실한개']",,송파구 오금동
2426232417,일반상가,상가,월세,전체층/4,1000,70,"1,000",32,30,남서향,37.502433,127.135314,무권리점포 올수리 싱크대있음,"['25년이상', '관리비10만원이하', '주차가능', '총4층']",,송파구 오금동
2426274859,빌라,빌라,매매,6/6,36000,0,"3억 6,000",56,31.64,남서향,37.504764,127.134167,옥상사용.파라솔3개.개별창고.정상입주.,"['10년이내', '소형평수', '탑층', '방세개']",,송파구 오금동
2426227071,대형사무실,사무실,월세,4/6,3000,230,"3,000",193,165.28,북서향,37.500547,127.137093,롯데타워 뷰 대형평수 사무실임대,"['25년이내', '융자금적은', '테라스', '역세권']",,송파구 오금동
2426290421,일반상가,상가,월세,1/5,1000,80,"1,000",28,26.5,북향,37.500399,127.137541,"오주중학교 정문 인근, 소형 1층 상가, 무권리, 공실, 공방 추천","['25년이내', '역세권', '1층', '관리비10만원이하']",,송파구 오금동
2426320545,중소형사무실,사무실,월세,2/4,3000,200,"3,000",200,165.29,남서향,37.503833,127.138817,오금사거리 룸 2개 가성비,"['25년이상', '중층', '관리비20만원이하', '주차가능']",,송파구 오금동
2426293648,송파레미니스2단지,아파트,전세,3/24,68000,0,"6억 8,000",124,84.82,남서향,37.506719,127.138871,"올 인테리어, 아이키우기 좋은 피로티위 집","['10년이내', '융자금적은', '필로티']",202동,송파구 오금동
2427423169,오금아르미안,아파트,매매,중/6,78000,0,"7억 8,000",94,82.88,남동향,37.503743,127.13525,신속통합재건축 or 모아주택재건축 가능성있는 아파트단지.,"['25년이내', '방세개', '화장실두개', '중층']",1동,송파구 오금동
2426135397,일반상가,상가,월세,1/5,2000,80,"2,000",31,31.54,남동향,37.500426,127.138266,실사진O 1층 실10 금액좋은 다용도 상가임대 주차가능,"['10년이내', '융자금적은', '역세권', '1층']",,송파구 오금동
2426039768,다가구,단독/다가구,월세,중/5,6000,60,"6,000",50,45,남동향,37.501911,127.13459,주차가능 도배장판 싱크대 교체 화장실 문교체 융자없음 주차가능함.,"['25년이상', '융자금없는', '역세권', '주방교체']",,송파구 오금동
2426040660,그랑밸리(119-27),아파트,매매,7/10,58000,0,"5억 8,000",62,52.09,남동향,37.503277,127.139327,주인거주중 시원한 전망 입주협의,"['15년이내', '소형평수', '방두개', '화장실한개']",1동,송파구 오금동
2427284140,중소형사무실,사무실,월세,4/7,3000,200,"3,000",147,109,서향,37.507068,127.132988,오금역 인근 I 룸 인테리어 I 사계절 공원 조망,"['25년이내', '융자금없는', '중층', '주차가능']",,송파구 오금동
2426040819,일반상가,상가,월세,1/4,5000,250,"5,000",80,71.1,북동향,37.504818,127.138302,네모반듯 사용하기 좋은 4층 상가,"['25년이상', '융자금없는', '1층', '주차가능']",,송파구 오금동
2426139482,일반상가,상가,매매,1/5,30000,0,3억,31,31.54,남동향,37.500426,127.138266,실사진O 1층 실10 실사용가능 주차가능 상가매매,"['10년이내', '역세권', '1층', '주차가능']",,송파구 오금동
2426094625,중소형사무실,사무실,월세,4/6,3000,230,"3,000",193,165.29,남서향,37.500547,127.137093,특AAA개롱역대로변채광뷰좋은깔끔한사무실,"['25년이내', '역세권', '중층', '주차가능']",,송파구 오금동
2426116051,빌라,빌라,월세,3/4,20000,30,2억,39,31.22,남동향,37.506591,127.133521,대출가능,"['15년이내', '융자금없는', '소형평수', '방두개']",,송파구 오금동
2425993970,빌라,빌라,매매,고/6,40000,0,4억,43,35.32,남동향,37.506489,127.133462,"주인직접, 방3 화1, 즉시 입주가능, 주차편리, 막힘없는 전망","['10년이내', '소형평수', '방세개']",,송파구 오금동
2425989557,중소형사무실,사무실,월세,2/6,2000,100,"2,000",162,82,북동향,37.50348,127.137794,,"['25년이내', '융자금없는', '지상층(1층제외)', '관리비10만원이하']",,송파구 오금동
2425770023,오금반석블레스빌,아파트,매매,8/15,92000,0,"9억 2,000",104,84.15,남향,37.501527,127.132878,남향 오금공원뷰 확장형 입주가능해요,"['25년이내', '방세개', '화장실두개', '중층']",1동,송파구 오금동
2427250253,우송그린,아파트,매매,중/7,68000,0,"6억 8,000",117,84.69,남향,37.505785,127.136075,현 세입자 거주중 상태최상입니다.,"['25년이상', '방세개', '화장실두개']",1동,송파구 오금동
2427125513,송파레미니스2단지,아파트,매매,중/23,125000,0,"12억 5,000",123,84.94,남서향,37.507353,127.137193,황금공인 02 409 9108 주인이 깔끔하게 사용 중 입니다,"['10년이내', '방세개', '화장실두개', '중층']",204동,송파구 오금동
2425700764,빌라,빌라,매매,4/5,26500,0,"2억 6,500",59,52.41,동향,37.501598,127.135223,초급매 저렴한 소액갭투자 쓰리룸,"['25년이내', '역세권', '급매']",,송파구 오금동
2425889225,빌라,빌라,전세,5/5,15000,0,"1억 5,000",30,25.25,남향,37.506525,127.132995,분리형 다세대주택 원룸.에어컨.냉장고.세탁기.옵션.유.도배완료.공실,"['25년이내', '융자금없는', '세대분리']",,송파구 오금동
2425972897,빌라,빌라,매매,3/5,35000,0,"3억 5,000",58,50.04,남서향,37.504258,127.137634,"방3, 주차o, 성내천산책가능,해잘듦, 주인거주,조정가","['25년이내', '소형평수', '방세개', '화장실한개']",,송파구 오금동
2425875274,빌딩,건물,매매,6/B2,1500000,0,150억,517,2190,,37.506928,127.132897,용적율 초과된 대로변 건물 사옥 투자용 리모델링용으로 적합 ,['25년이상'],,송파구 오금동
2425720536,일반상가,상가,월세,3/3,2000,130,"2,000",149,149.54,남서향,37.503535,127.13877,대로변 사거리 코너 건물 전철역초중고 인접,"['25년이상', '융자금없는', '고층', '주차가능']",,송파구 오금동
2425906850,일반상가,상가,월세,1/4,5000,440,"5,000",175,152,북서향,37.500448,127.136994,"대로변 노출 1층 통유리, 전용 46p 무권리, 즉시입주, 월세 협의O","['25년이상', '역세권', '1층', '주차가능']",,송파구 오금동
2425961658,빌라,빌라,매매,중/5,32000,0,"3억 2,000",58,51.35,남서향,37.505556,127.134318,"입주가능, 전용15,지하철10분,주차1대","['25년이내', '소형평수', '방두개']",,송파구 오금동
2425772969,일반상가,상가,월세,1/5,2000,80,"2,000",34,34.13,남서향,37.500426,127.138266,"권리금없음,주차가","['10년이내', '융자금없는', '역세권', '1층']",,송파구 오금동
2425923707,중소형사무실,사무실,월세,2/6,2000,100,"2,000",208,144.64,동향,37.50348,127.137794,"전용25, 오금동사거리 깔끔함","['25년이내', '융자금적은', '지상층(1층제외)', '관리비10만원이하']",,송파구 오금동
2425728929,상가건물,건물,매매,2/B1,377000,0,"37억 7,000",302,420.25,,37.503583,127.133787,코너건물 넓은 대지 신축추천 올근생  잔금전 명도가능,['25년이상'],,송파구 오금동
2425772760,빌라,빌라,매매,4/6,45000,0,"4억 5,000",50,41.62,남서향,37.501647,127.138909,3룸2구조 엘베있는 준신축  전망과 위치 모두 좋음,"['10년이내', '화장실두개', '소형평수', '방세개']",,송파구 오금동
2425773287,빌라,빌라,매매,저/4,40000,0,4억,65,59.39,남서향,37.507699,127.133769,입주협의 앞뒤발코니 공간  주차가능함,"['25년이상', '방세개', '화장실한개', '주차가능']",,송파구 오금동
2427511250,한두리타워(도시형),아파트,전세,5/9,24500,0,"2억 4,500",29,26.07,남동향,37.503867,127.138169,방2 화1  트인뷰 지하주차장,"['10년이내', '소형평수', '방두개']",1동,송파구 오금동
2425264653,송파더플래티넘,아파트,월세,7/16,1000,65,"1,000",138,106.23,서향,37.503122,127.135874,"신축, 세대분리형 원룸, 풀옵션, 즉시입주","['2년이내', '세대분리', '대형평수']",102동,송파구 오금동
2427555419,빌라,빌라,전세,5/9,24500,0,"2억 4,500",48,26.07,남서향,37.503905,127.138185,방2거실넓음 주차 실면적넓음 아파트형 보증보험가입해줌,"['10년이내', '소형평수', '방두개', '화장실한개']",,송파구 오금동
2427508068,일반상가,상가,월세,1/4,2000,70,"2,000",30,30,남서향,37.503888,127.137668,코너점포 업종다양 무권리너점포 업종다양 무권리,"['25년이상', '1층', '관리비10만원이하', '주차가능']",,송파구 오금동
2427518648,중소형사무실,사무실,월세,3/3,2000,130,"2,000",149,135.54,남서향,37.503535,127.13877,41전용 O 오금동사거리 대로변 O 가성비 좋은 사무실 O,"['25년이상', '고층', '관리비20만원이하', '주차가능']",,송파구 오금동
2427386701,일반원룸,원룸,월세,2/4,1000,70,"1,000",118,29.71,북서향,37.501973,127.135162,"풀옵션 원룸,원거실 입니다","['10년이내', '융자금없는', '화장실한개']",,송파구 오금동
2427535401,단지내상가,상가,월세,6/6,3000,200,"3,000",185,148.7,동향,37.502063,127.137477,"전용45,성내천 근처,개롱역 도보7분","['25년이내', '융자금없는', '고층', '주차가능']",,송파구 오금동
2427535232,중소형사무실,사무실,월세,6/6,3000,200,"3,000",185,148.7,동향,37.502063,127.137477,"전용45,성내천 근처 깔끔한 사무실,개롱역 도보7분","['25년이내', '융자금없는', '고층', '주차가능']",,송파구 오금동
2427488268,다가구,단독/다가구,월세,2/3,6000,20,"6,000",35,35,남서향,37.504026,127.139023,방2 저렴한 전월세,"['25년이상', '소형평수', '방두개', '화장실한개']",,송파구 오금동
2425650814,빌라,빌라,월세,3/5,30000,29,3억,75,66.82,남서향,37.507502,127.13385,전용20P  보증보험및 전세자금대출 가입가능  8월중순이후 입주가능합니다,"['25년이내', '방세개', '화장실두개']",,송파구 오금동
