atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2426858261,송파위례24단지꿈에그린,아파트,월세,2/18,20000,130,2억,70,51.77,남향,37.475185,127.13974,주인직접의뢰. 빠른 입주가능 . 보증금 조절가능. 위례 중심 인기단지.,"['15년이내', '대단지', '방두개', '화장실한개']",2422동,송파구 위례동
2426892394,위례한화오벨리스크센트럴스퀘어,오피스텔,월세,5/16,1000,95,"1,000",54,20.28,남동향,37.47252,127.141196,"슬세권, 풀옵션 원룸,즉시입주O, 업무용,세금계산서,관리잘된집,수납다양","['10년이내', '소형평수', '방한개']",103동,송파구 위례동
2426872203,위례한화오벨리스크센트럴스퀘어,오피스텔,월세,8/16,3000,127,"3,000",109,41.52,남동향,37.473773,127.141226,전담 O 주거용 O 풀옵션 O 트인뷰 O 시세대비 저렴 O 상권인접,"['10년이내', '방두개', '화장실한개', '중층']",101동,송파구 위례동
2426921579,일반상가,상가,매매,7/7,27000,0,"2억 7,000",95,50.2,남향,37.471764,127.14264,O위례 중심상업지 O입주가능 O사무실 매매,"['10년이내', '고층', '주차가능', '엘리베이터']",,송파구 위례동
2426959689,복합상가,상가,월세,B1/14,3000,130,"3,000",149,58.38,남동향,37.473486,127.142744,"무권리,판매 근생,위례랜드마크 중앙광장타워,중앙광장상권,","['10년이내', '지하층', '주차가능', '남동향']",,송파구 위례동
2426919853,일반상가,상가,월세,5/11,5000,290,"5,000",211,112.3,남향,37.472276,127.142671,"O위례중앙광장상권 O메인학원가 학원,운동시설 추천 O무권리","['10년이내', '융자금없는', '중층', '주차가능']",,송파구 위례동
2426953649,일반상가,상가,월세,1/2,10000,400,1억,102,49.61,남동향,37.476421,127.142051,"무권리,트램라인,메인상권,위치좋음,판매점 등","['10년이내', '1층', '주차가능', '총2층']",,송파구 위례동
2426922281,일반상가,상가,월세,5/8,1000,80,"1,000",74,36.6,남향,37.471327,127.142793,O위례 중심상업지 사무실 O즉시 입주 가능,"['10년이내', '중층', '주차가능', '엘리베이터']",,송파구 위례동
2426922174,일반상가,상가,월세,1/2,1000,90,"1,000",20,11.1,서향,37.476383,127.143351,O노출좋은 트램라인 상가 O유동 인구 많음 O소형 판매점 추천,"['10년이내', '1층', '주차가능', '엘리베이터']",,송파구 위례동
2426921357,일반상가,상가,월세,6/7,1000,90,"1,000",98,50.9,남향,37.471764,127.14264,O위례 중앙광장 O인프라 좋은 사무실 추천 O빠른입주도OK,"['10년이내', '고층', '주차가능', '엘리베이터']",,송파구 위례동
2426922012,일반상가,상가,매매,5/8,22000,0,"2억 2,000",74,36.6,남향,37.471327,127.142793,O위례중심상업지 업무시설매매,"['10년이내', '중층', '주차가능', '엘리베이터']",,송파구 위례동
